frame,video_time_s,r_state,r_reason,valid_candidates,target_id,track_state,event,reason,lost_frames,lock_active,selected_index,r_x,r_y,target_x,target_y,target_radius,dx_img,dy_img,distance_px,angle_rad,angle_deg,angle_error_deg
222,7.400000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,750.500000,515.500000,719.500000,723.500000,37.799999,-31.000000,208.000000,210.297408,-1.718746,-98.476878,0.154941
223,7.433333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,750.000000,517.000000,717.500000,727.500000,36.400002,-32.500000,210.500000,212.994131,-1.723981,-98.776840,0.087584
224,7.466667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,750.000000,517.000000,712.500000,726.500000,37.799999,-37.500000,209.500000,212.829744,-1.747918,-100.148334,1.018982
225,7.500000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,751.000000,517.000000,712.500000,722.500000,36.500000,-38.500000,205.500000,209.075345,-1.755997,-100.611238,0.297201
226,7.533333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,752.000000,515.000000,712.500000,722.500000,39.700001,-39.500000,207.500000,211.226182,-1.758907,-100.777954,0.474509
227,7.566667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,753.000000,515.000000,712.500000,723.500000,40.000000,-40.500000,208.500000,212.397034,-1.762652,-100.992508,0.236867
228,7.600000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,754.000000,515.000000,709.500000,723.500000,37.799999,-44.500000,208.500000,213.195919,-1.781071,-102.047832,0.698650
229,7.633333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,754.000000,515.500000,710.500000,723.500000,40.000000,-43.500000,208.000000,212.500000,-1.776960,-101.812282,0.871684
230,7.666667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,754.500000,517.000000,710.500000,721.500000,38.599998,-44.000000,204.500000,209.179946,-1.782724,-102.142583,0.042840
231,7.700000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,755.000000,515.000000,708.500000,718.500000,37.799999,-46.500000,203.500000,208.745060,-1.795441,-102.871179,0.423999
232,7.733333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,758.000000,507.000000,708.500000,712.500000,39.299999,-49.500000,205.500000,211.377624,-1.807169,-103.543177,0.197801
233,7.766667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,764.000000,493.500000,713.500000,698.500000,38.599998,-50.500000,205.000000,211.128515,-1.812329,-103.838786,0.257707
234,7.800000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,773.500000,468.000000,720.500000,674.500000,37.799999,-53.000000,206.500000,213.192988,-1.822032,-104.394745,0.105725
235,7.833333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,780.500000,457.500000,726.500000,660.500000,39.700001,-54.000000,203.000000,210.059515,-1.830785,-104.896277,0.009009
236,7.866667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,794.000000,433.500000,737.500000,635.500000,39.799999,-56.500000,202.000000,209.752831,-1.843530,-105.626464,0.234060
237,7.900000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,797.000000,425.000000,742.500000,625.500000,37.200001,-54.500000,200.500000,207.775119,-1.836204,-105.206747,1.009468
238,7.933333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,798.000000,419.000000,739.500000,619.500000,39.900002,-58.500000,200.500000,208.860001,-1.854686,-106.265691,0.872980
239,7.966667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,801.000000,399.500000,743.500000,603.500000,40.799999,-57.500000,204.000000,211.948697,-1.845532,-105.741167,1.059680
240,8.000000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,802.000000,386.000000,742.500000,589.500000,35.299999,-59.500000,203.500000,212.020046,-1.855251,-106.298038,0.445587
241,8.033333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,799.000000,381.500000,735.500000,583.500000,35.299999,-63.500000,202.000000,211.745720,-1.875372,-107.450876,0.863319
242,8.066667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,800.000000,387.500000,735.500000,589.500000,40.500000,-64.500000,202.000000,212.047754,-1.879870,-107.708643,0.377080
243,8.100000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,804.000000,394.500000,736.500000,593.500000,39.900002,-67.500000,199.000000,210.136265,-1.897814,-108.736730,0.544072
244,8.133333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,798.500000,395.500000,732.500000,594.500000,32.900002,-66.000000,199.000000,209.659247,-1.891039,-108.348530,1.089843
245,8.166667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,794.000000,390.000000,727.500000,586.500000,36.900002,-66.500000,196.500000,207.447584,-1.897120,-108.696970,0.082734
246,8.200000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,790.000000,393.000000,716.500000,591.500000,37.500000,-73.500000,198.500000,211.670735,-1.925420,-110.318436,1.322666
247,8.233333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,794.000000,391.500000,723.500000,590.500000,35.500000,-70.500000,199.000000,211.119042,-1.911271,-109.507778,1.638524
248,8.266667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,796.000000,394.000000,722.500000,588.500000,37.200001,-73.500000,194.500000,207.924265,-1.932100,-110.701179,1.020945
249,8.300000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,792.000000,400.000000,714.500000,594.500000,39.700001,-77.500000,194.500000,209.371679,-1.949972,-111.725185,0.443171
250,8.333333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,794.000000,403.500000,715.500000,601.500000,37.299999,-78.500000,198.000000,212.993545,-1.948251,-111.626575,0.856712
251,8.366667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,796.500000,419.500000,717.500000,613.500000,39.299999,-79.000000,194.000000,209.468375,-1.957508,-112.156964,0.114970
252,8.400000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,800.500000,429.500000,719.500000,623.500000,38.500000,-81.000000,194.000000,210.230826,-1.966319,-112.661794,0.043424
253,8.433333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,812.000000,444.000000,729.500000,636.500000,38.799999,-82.500000,192.500000,209.433760,-1.975688,-113.198591,0.058021
254,8.466667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,817.000000,455.500000,735.500000,649.500000,40.700001,-81.500000,194.000000,210.423977,-1.968512,-112.787427,0.913148
255,8.500000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,820.000000,475.500000,736.500000,668.500000,39.400002,-83.500000,193.000000,210.288492,-1.979122,-113.395360,0.471208
256,8.533333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,824.000000,481.500000,740.500000,672.500000,38.000000,-83.500000,191.000000,208.454431,-1.982932,-113.613639,0.106928
257,8.566667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,828.000000,486.500000,743.500000,680.500000,35.500000,-84.500000,194.000000,211.603993,-1.981583,-113.536353,0.359723
258,8.600000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,834.000000,497.500000,744.500000,688.500000,39.099998,-89.500000,191.000000,210.929491,-2.008999,-115.107149,1.432249
259,8.633333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,837.000000,503.500000,745.500000,693.500000,38.299999,-91.500000,190.000000,210.884447,-2.019599,-115.714487,0.104109
260,8.666667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,839.000000,503.000000,746.500000,692.500000,33.799999,-92.500000,189.500000,210.870814,-2.024900,-116.018236,0.366054
261,8.700000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,841.000000,502.000000,748.500000,692.500000,35.200001,-92.500000,190.500000,211.769922,-2.022829,-115.899555,0.642064
262,8.733333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,842.000000,503.000000,748.500000,692.500000,35.700001,-93.500000,189.500000,211.311382,-2.029153,-116.261902,0.095791
263,8.766667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,843.500000,501.500000,748.500000,686.500000,36.900002,-95.000000,185.000000,207.966343,-2.045196,-117.181111,0.614337
264,8.800000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,845.500000,493.500000,743.500000,676.500000,37.700001,-102.000000,183.000000,209.506563,-2.079286,-119.134292,1.402574
265,8.833333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,845.500000,489.000000,744.500000,672.500000,35.799999,-101.000000,183.500000,209.459423,-2.073953,-118.828770,1.417159
266,8.866667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,846.500000,483.500000,745.500000,668.500000,39.400002,-101.000000,185.000000,210.774761,-2.070522,-118.632154,0.741389
267,8.900000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,846.500000,481.500000,746.500000,662.500000,36.900002,-100.000000,181.000000,206.787330,-2.075546,-118.920044,0.039672
268,8.933333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,847.500000,479.500000,746.500000,660.500000,37.400002,-101.000000,181.000000,207.272767,-2.079769,-119.162000,0.022131
269,8.966667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,846.500000,477.500000,744.500000,657.500000,37.700001,-102.000000,180.000000,206.891276,-2.086345,-119.538782,0.121548
270,9.000000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,847.500000,477.000000,740.500000,656.500000,37.700001,-107.000000,179.500000,208.971888,-2.108343,-120.799181,0.956546
271,9.033333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,847.500000,477.000000,737.500000,654.500000,39.400002,-110.000000,177.500000,208.821096,-2.125589,-121.787253,0.301600
272,9.066667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,850.000000,473.500000,740.500000,653.500000,35.000000,-109.500000,180.000000,210.689938,-2.117321,-121.313543,1.280822
273,9.100000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,850.500000,473.500000,737.500000,652.500000,36.599998,-113.000000,179.000000,211.683726,-2.133902,-122.263600,0.655273
274,9.133333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,850.000000,475.000000,737.500000,648.500000,35.000000,-112.500000,173.500000,206.781285,-2.146056,-122.959980,0.139487
275,9.166667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,849.000000,461.000000,736.500000,637.500000,35.000000,-112.500000,176.500000,209.304802,-2.138258,-122.513183,1.059485
276,9.200000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,849.500000,456.000000,735.500000,631.500000,34.700001,-114.000000,175.500000,209.275536,-2.146871,-123.006651,0.304575
277,9.233333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,843.000000,467.000000,727.500000,637.500000,31.900000,-115.500000,170.500000,205.938097,-2.166206,-124.114473,0.797098
278,9.266667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,844.000000,470.500000,724.500000,640.500000,35.200001,-119.500000,170.000000,207.798580,-2.183494,-125.104963,0.360927
279,9.300000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,846.000000,475.000000,727.500000,646.500000,39.099998,-118.500000,171.500000,208.457430,-2.175431,-124.643003,1.235893
280,9.333333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,841.500000,487.000000,718.500000,654.500000,35.200001,-123.000000,167.500000,207.810611,-2.204192,-126.290894,1.368314
281,9.366667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,838.000000,483.500000,715.500000,651.500000,39.400002,-122.500000,168.000000,207.918854,-2.200830,-126.098284,1.019512
282,9.400000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,841.500000,475.000000,715.500000,643.500000,36.900002,-126.000000,168.500000,210.400214,-2.212872,-126.788202,0.270821
283,9.433333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,840.500000,477.500000,715.500000,643.500000,37.700001,-125.000000,166.000000,207.800385,-2.216222,-126.980188,0.335440
284,9.466667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,845.500000,486.000000,719.500000,651.500000,38.799999,-126.000000,165.500000,208.005409,-2.221509,-127.283081,0.090356
285,9.500000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,847.000000,491.500000,722.500000,658.500000,35.200001,-124.500000,167.000000,208.300864,-2.211417,-126.704860,0.935329
286,9.533333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,846.500000,502.000000,717.500000,663.500000,35.299999,-129.000000,161.500000,206.696033,-2.244782,-128.616517,1.928682
287,9.566667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,847.500000,505.000000,718.500000,666.500000,38.299999,-129.000000,161.500000,206.696033,-2.244782,-128.616517,0.754448
288,9.600000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,848.000000,496.500000,717.500000,657.500000,38.799999,-130.500000,161.000000,207.246834,-2.251943,-129.026807,0.042379
289,9.633333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,850.000000,467.000000,716.500000,624.500000,38.799999,-133.500000,157.500000,206.466704,-2.273907,-130.285245,0.822721
290,9.666667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,844.500000,467.500000,709.500000,624.500000,38.799999,-135.000000,157.000000,207.060378,-2.280994,-130.691335,0.358716
291,9.700000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,842.000000,473.500000,705.500000,631.500000,36.900002,-136.500000,158.000000,208.797150,-2.283319,-130.824524,0.488131
292,9.733333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,850.000000,480.000000,716.500000,638.500000,34.700001,-133.500000,158.500000,207.230548,-2.270786,-130.106473,1.144118
293,9.766667,detected,OK,0,1,lost,LOST,NO_VALID_TARGET,1,1,,850.000000,487.500000,,,,,,,,,
294,9.800000,detected,OK,1,1,detected,REACQUIRED,MATCHED_EXISTING_ID,0,1,0,847.500000,511.500000,709.500000,664.500000,37.200001,-138.000000,153.000000,206.041258,-2.304694,-132.049221,2.005908
295,9.833333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,856.000000,523.000000,715.500000,673.500000,38.799999,-140.500000,150.500000,205.889533,-2.321844,-133.031847,0.613025
296,9.866667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,858.500000,527.000000,716.500000,679.500000,36.599998,-142.000000,152.500000,208.375262,-2.320556,-132.958061,0.688598
297,9.900000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,860.000000,533.000000,718.500000,682.500000,38.799999,-141.500000,149.500000,205.845816,-2.328710,-133.425255,0.127821
298,9.933333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,860.000000,545.500000,719.500000,695.500000,38.599998,-140.500000,150.000000,205.524329,-2.323504,-133.126967,0.688789
299,9.966667,detected,OK,0,1,lost,LOST,NO_VALID_TARGET,1,1,,858.000000,537.500000,,,,,,,,,
300,10.000000,detected,OK,1,1,detected,REACQUIRED,MATCHED_EXISTING_ID,0,1,0,857.500000,522.500000,713.500000,667.500000,37.099998,-144.000000,145.000000,204.355083,-2.352734,-134.801745,1.444807
301,10.033333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,856.500000,523.500000,708.500000,666.500000,35.400002,-148.000000,143.000000,205.798445,-2.373375,-135.984367,0.778674
302,10.066667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,863.000000,523.500000,718.500000,664.500000,35.500000,-144.500000,141.000000,201.894155,-2.368453,-135.702365,0.997418
303,10.100000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,866.000000,525.000000,716.500000,664.500000,35.500000,-149.500000,139.500000,204.476160,-2.390783,-136.981762,0.962948
304,10.133333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,864.500000,527.500000,716.500000,668.500000,37.700001,-148.000000,141.000000,204.413796,-2.380411,-136.387516,1.295875
305,10.166667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,865.000000,533.000000,713.500000,671.500000,39.900002,-151.500000,138.500000,205.266899,-2.400992,-137.566713,0.995919
306,10.200000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,869.000000,534.500000,719.500000,675.500000,34.400002,-149.500000,141.000000,205.502433,-2.385446,-136.675990,1.472369
307,10.233333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,870.000000,535.000000,716.500000,671.500000,37.799999,-153.500000,136.500000,205.412999,-2.414748,-138.354879,1.686190
308,10.266667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,870.000000,541.000000,715.500000,674.500000,35.000000,-154.500000,133.500000,204.187414,-2.428982,-139.170437,0.148383
309,10.300000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,871.500000,544.000000,719.500000,677.500000,36.400002,-152.000000,133.500000,202.302373,-2.420903,-138.707503,1.189461
310,10.333333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,872.000000,546.500000,719.500000,679.500000,32.099998,-152.500000,133.000000,202.349327,-2.424390,-138.907304,0.050943
311,10.366667,detected,OK,0,1,lost,LOST,NO_VALID_TARGET,1,1,,871.500000,549.500000,,,,,,,,,
312,10.400000,detected,OK,1,1,detected,REACQUIRED,MATCHED_EXISTING_ID,0,1,0,872.000000,551.500000,714.500000,680.500000,34.400002,-157.500000,129.000000,203.585977,-2.455345,-140.680891,1.312855
313,10.433333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,866.000000,539.500000,708.500000,667.500000,33.599998,-157.500000,128.000000,202.953812,-2.459157,-140.899294,0.274534
314,10.466667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,862.000000,533.500000,705.500000,658.500000,35.500000,-156.500000,125.000000,200.292911,-2.467631,-141.384867,0.102449
315,10.500000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,854.000000,537.000000,693.500000,661.500000,37.700001,-160.500000,124.500000,203.126808,-2.481845,-142.199234,0.390264
316,10.533333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,856.000000,537.500000,694.500000,660.500000,38.500000,-161.500000,123.000000,203.005542,-2.490703,-142.706742,0.072700
317,10.566667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,858.500000,541.000000,699.500000,665.500000,34.299999,-159.000000,124.500000,201.943680,-2.477292,-141.938386,1.319485
318,10.600000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,858.000000,553.000000,697.500000,675.500000,34.299999,-160.500000,122.500000,201.907157,-2.489672,-142.647683,0.685962
319,10.633333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,864.000000,558.000000,702.500000,677.500000,31.900000,-161.500000,119.500000,200.904206,-2.504562,-143.500851,0.555449
320,10.666667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,866.000000,561.000000,701.500000,681.500000,36.299999,-164.500000,120.500000,203.912972,-2.509371,-143.776374,0.244377
321,10.700000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,868.000000,565.000000,701.500000,684.500000,36.099998,-166.500000,119.500000,204.945115,-2.519074,-144.332326,0.133804
322,10.733333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,873.000000,571.500000,708.500000,685.500000,36.900002,-164.500000,114.000000,200.140576,-2.535574,-145.277688,0.469691
323,10.766667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,874.500000,576.500000,711.500000,689.500000,31.000000,-163.000000,113.000000,198.338095,-2.535410,-145.268306,0.672929
324,10.800000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,876.000000,581.500000,711.500000,692.500000,35.799999,-164.500000,111.000000,198.447096,-2.548000,-145.989624,0.326943
325,10.833333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,876.000000,583.000000,707.500000,693.500000,33.799999,-168.500000,110.500000,201.500620,-2.561160,-146.743684,0.228908
326,10.866667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,878.000000,585.000000,711.500000,697.500000,34.000000,-166.500000,112.500000,200.944022,-2.547379,-145.954063,1.406337
327,10.900000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,878.000000,589.500000,707.500000,697.500000,34.099998,-170.500000,108.000000,201.827278,-2.576953,-147.648559,1.640316
328,10.933333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,878.000000,590.500000,706.500000,696.500000,38.500000,-171.500000,106.000000,201.614112,-2.587988,-148.280792,0.078074
329,10.966667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,876.500000,591.000000,708.500000,697.500000,33.799999,-168.000000,106.500000,198.912669,-2.576599,-147.628222,1.331647
330,11.000000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,876.000000,591.500000,702.500000,694.500000,37.700001,-173.500000,103.000000,201.770290,-2.605848,-149.304093,1.529452
331,11.033333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,875.000000,592.000000,702.500000,693.500000,37.700001,-172.500000,101.500000,200.146197,-2.609742,-149.527198,0.535094
332,11.066667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,875.500000,592.500000,701.500000,695.500000,35.400002,-174.000000,103.000000,202.200396,-2.607110,-149.376418,0.694942
333,11.100000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,878.000000,591.500000,706.500000,689.500000,36.599998,-171.500000,98.000000,197.525315,-2.622447,-150.255119,0.612516
334,11.133333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,878.500000,593.000000,703.500000,688.500000,34.400002,-175.000000,95.500000,199.362108,-2.642046,-151.378072,0.611762
335,11.166667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,880.000000,593.500000,704.500000,688.500000,34.200001,-175.500000,95.000000,199.562647,-2.645445,-151.572850,0.561119
336,11.200000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,880.500000,593.000000,704.500000,686.500000,33.700001,-176.000000,93.500000,199.294380,-2.653259,-152.020526,0.083773
337,11.233333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,881.000000,593.000000,708.500000,688.500000,34.200001,-172.500000,95.500000,197.171245,-2.635972,-151.030069,1.488396
338,11.266667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,880.000000,595.500000,702.500000,685.500000,33.799999,-177.500000,90.000000,199.013191,-2.672327,-153.113066,2.180415
339,11.300000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,880.000000,597.000000,702.500000,688.500000,35.799999,-177.500000,91.500000,199.696019,-2.665628,-152.729213,1.158600
340,11.333333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,878.500000,600.000000,700.500000,687.500000,33.599998,-178.000000,87.500000,198.343767,-2.684709,-153.822513,0.781992
341,11.366667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,878.000000,602.500000,702.500000,690.500000,37.799999,-175.500000,88.000000,196.326896,-2.676806,-153.369692,1.076926
342,11.400000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,877.500000,605.500000,700.500000,688.500000,35.799999,-177.000000,83.000000,195.494245,-2.703111,-154.876872,1.313846
343,11.433333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,876.500000,607.000000,701.500000,688.500000,34.900002,-175.000000,81.500000,193.047274,-2.705748,-155.027932,0.567813
344,11.466667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,877.500000,610.000000,696.500000,693.500000,35.799999,-181.000000,83.500000,199.332009,-2.709360,-155.234897,0.284782
345,11.500000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,878.000000,611.500000,696.500000,693.500000,36.000000,-181.500000,82.000000,199.163877,-2.717251,-155.686993,0.074261
346,11.533333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,878.000000,613.500000,696.500000,692.500000,33.599998,-181.500000,79.000000,197.947594,-2.731062,-156.478352,0.383820
347,11.566667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,877.000000,617.500000,695.500000,693.500000,37.299999,-181.500000,76.000000,196.769535,-2.745042,-157.279341,0.239922
348,11.600000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,877.000000,619.000000,694.500000,696.500000,35.200001,-182.500000,77.500000,198.273801,-2.740012,-156.991130,0.945247
349,11.633333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,876.000000,621.000000,692.500000,696.500000,34.900002,-183.500000,75.500000,198.425049,-2.751260,-157.635571,0.365504
350,11.666667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,875.000000,621.500000,695.500000,691.500000,36.200001,-179.500000,70.000000,192.666162,-2.769761,-158.695602,0.634892
351,11.700000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,874.000000,623.000000,696.500000,691.500000,34.700001,-177.500000,68.500000,190.259034,-2.773287,-158.897626,0.477071
352,11.733333,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,874.500000,627.500000,694.500000,695.500000,35.200001,-180.000000,68.000000,192.416216,-2.780389,-159.304549,0.081344
353,11.766667,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,874.500000,631.000000,694.500000,697.500000,36.000000,-180.000000,66.500000,191.891245,-2.787701,-159.723529,0.036749
354,11.800000,detected,OK,1,1,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,876.000000,635.000000,692.500000,701.500000,35.200001,-183.500000,66.500000,195.178124,-2.793916,-160.079594,0.084965
