frame,video_time_s,r_state,r_reason,valid_candidates,target_id,track_state,event,reason,lost_frames,lock_active,selected_index,r_x,r_y,target_x,target_y,target_radius,dx_img,dy_img,distance_px,angle_rad,angle_deg,angle_error_deg
1103,36.766667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,686.500000,784.000000,585.500000,641.500000,35.099998,-101.000000,-142.500000,174.663247,2.187385,125.327944,0.198181
1104,36.800000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,688.500000,783.500000,588.500000,639.500000,37.299999,-100.000000,-144.000000,175.316856,2.177784,124.777831,1.886465
1105,36.833333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,692.500000,781.500000,590.500000,643.500000,32.099998,-102.000000,-138.000000,171.604196,2.207305,126.469234,1.109637
1106,36.866667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,694.000000,781.500000,589.500000,637.500000,34.400002,-104.500000,-144.000000,177.922033,2.198560,125.968184,1.526672
1107,36.900000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,696.000000,780.500000,590.500000,639.500000,32.700001,-105.500000,-141.000000,176.100114,2.213162,126.804826,0.421690
1108,36.933333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,699.500000,779.500000,588.500000,639.500000,33.000000,-111.000000,-140.000000,178.664490,2.241167,128.409391,1.020937
1109,36.966667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,701.500000,778.000000,592.500000,641.500000,35.099998,-109.000000,-136.500000,174.680422,2.244643,128.608583,0.792812
1110,37.000000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,706.000000,776.000000,590.500000,643.500000,37.700001,-115.500000,-132.500000,175.774003,2.287753,131.078601,1.795140
1111,37.033333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,708.000000,776.000000,587.500000,643.500000,34.400002,-120.500000,-132.500000,179.099135,2.308799,132.284449,0.187087
1112,37.066667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,708.500000,776.000000,591.500000,642.500000,33.000000,-117.000000,-133.500000,177.514084,2.290421,131.231470,2.371078
1113,37.100000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,712.500000,777.000000,588.500000,647.500000,35.000000,-124.000000,-129.500000,179.293753,2.334502,133.757091,2.155953
1114,37.133333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,714.500000,776.500000,590.500000,650.500000,33.000000,-124.000000,-126.000000,176.782352,2.348195,134.541644,0.447497
1115,37.166667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,716.500000,776.000000,594.500000,647.500000,35.799999,-122.000000,-128.500000,177.189870,2.330252,133.513617,2.081077
1116,37.200000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,720.500000,775.500000,592.500000,653.500000,33.799999,-128.000000,-122.000000,176.827600,2.380190,136.374835,2.640598
1117,37.233333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,722.000000,776.000000,593.500000,649.500000,33.000000,-128.500000,-126.500000,180.317775,2.364037,135.449369,2.202324
1118,37.266667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,724.000000,776.000000,595.500000,652.500000,34.900002,-128.500000,-123.500000,178.225980,2.376033,136.136672,0.291373
1119,37.300000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,726.500000,776.000000,589.500000,655.500000,34.599998,-137.000000,-120.500000,182.453419,2.420185,138.666368,2.017217
1120,37.333333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,728.000000,776.000000,594.500000,656.500000,30.799999,-133.500000,-119.500000,179.171705,2.411474,138.167287,1.818446
1121,37.366667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,730.000000,775.500000,595.500000,657.500000,34.599998,-134.500000,-118.000000,178.925264,2.421448,138.738765,0.020509
1122,37.400000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,732.000000,775.500000,592.500000,661.500000,33.000000,-139.500000,-114.000000,180.156182,2.456449,140.744158,1.421610
1123,37.433333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,732.500000,776.000000,591.500000,658.500000,33.299999,-141.000000,-117.500000,183.540867,2.446854,140.194429,1.702157
1124,37.466667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,734.500000,777.500000,593.500000,663.500000,35.500000,-141.000000,-114.000000,181.320159,2.461684,141.044092,0.378099
1125,37.500000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,736.000000,778.000000,591.500000,664.500000,33.299999,-144.500000,-113.500000,183.745748,2.475776,141.851530,0.184634
1126,37.533333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,737.500000,779.500000,591.500000,666.500000,33.299999,-146.000000,-113.000000,184.621234,2.482925,142.261111,0.287077
1127,37.566667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,738.500000,783.000000,591.500000,672.500000,33.799999,-147.000000,-110.500000,183.900109,2.497004,143.067790,0.224853
1128,37.600000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,740.000000,783.500000,591.500000,678.500000,33.299999,-148.500000,-105.000000,181.871521,2.526137,144.736988,0.997430
1129,37.633333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,742.000000,784.000000,591.500000,680.500000,33.000000,-150.500000,-103.500000,182.654045,2.539164,145.483399,0.324329
1130,37.666667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,742.500000,783.500000,588.500000,680.500000,35.900002,-154.000000,-103.000000,185.270073,2.552093,146.224160,0.200247
1131,37.700000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,744.500000,781.500000,588.500000,680.500000,35.500000,-156.000000,-101.000000,185.841330,2.567022,147.079531,0.005539
1132,37.733333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,746.000000,780.000000,593.500000,678.500000,35.500000,-152.500000,-101.500000,183.189792,2.554347,146.353306,1.584919
1133,37.766667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,748.000000,780.000000,593.500000,678.500000,36.000000,-154.500000,-101.500000,184.858054,2.560342,146.696770,0.118738
1134,37.800000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,750.500000,780.000000,595.500000,682.500000,34.900002,-155.000000,-97.500000,183.115401,2.580099,147.828783,0.859792
1135,37.833333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,750.500000,780.000000,591.500000,685.500000,37.700001,-159.000000,-94.500000,184.962834,2.605346,149.275307,0.830386
1136,37.866667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,752.500000,778.000000,594.500000,682.500000,36.000000,-158.000000,-95.500000,184.619203,2.597922,148.849960,1.373639
1137,37.900000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,754.000000,778.000000,589.500000,684.500000,35.500000,-164.500000,-93.500000,189.215486,2.624741,150.386574,1.137778
1138,37.933333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,755.000000,778.000000,595.500000,684.500000,35.500000,-159.500000,-93.500000,184.885099,2.611377,149.620874,1.619648
1139,37.966667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,757.000000,777.500000,595.500000,685.500000,36.099998,-161.500000,-92.000000,185.866215,2.623781,150.331590,0.504627
1140,38.000000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,758.000000,777.500000,593.500000,685.500000,33.299999,-164.500000,-92.000000,188.478779,2.631660,150.783002,0.043473
1141,38.033333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,758.500000,777.500000,595.500000,688.500000,35.500000,-163.000000,-89.000000,185.714835,2.641816,151.364918,0.156588
1142,38.066667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,760.000000,777.000000,593.500000,693.500000,33.799999,-166.500000,-83.500000,186.264597,2.676745,153.366166,1.513285
1143,38.100000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,760.500000,777.000000,594.500000,690.500000,36.000000,-166.000000,-86.500000,187.185069,2.661220,152.476686,1.982758
1144,38.133333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,760.500000,777.000000,593.500000,691.500000,35.500000,-167.000000,-85.500000,187.614632,2.668410,152.888641,0.111781
1145,38.166667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,762.000000,777.500000,593.500000,694.500000,36.000000,-168.500000,-83.000000,187.833038,2.683897,153.775991,0.542464
1146,38.200000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,762.500000,777.500000,590.500000,699.500000,37.299999,-172.000000,-78.000000,188.859736,2.715842,155.606261,1.268397
1147,38.233333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,764.000000,777.500000,592.500000,698.500000,35.799999,-171.500000,-79.000000,188.820682,2.709925,155.267246,1.408246
1148,38.266667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,764.500000,777.500000,591.500000,701.500000,33.799999,-173.000000,-76.000000,188.957667,2.727667,156.283811,0.510632
1149,38.300000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,766.000000,777.500000,590.500000,699.500000,34.299999,-175.500000,-78.000000,192.052727,2.723368,156.037511,0.956485
1150,38.333333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,766.500000,777.500000,588.500000,703.500000,35.500000,-178.000000,-74.000000,192.769292,2.747600,157.425862,1.060759
1151,38.366667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,766.500000,777.500000,585.500000,704.500000,34.299999,-181.000000,-73.000000,195.166596,2.758232,158.035044,0.142713
1152,38.400000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,767.000000,777.500000,593.500000,704.500000,35.200001,-173.500000,-73.000000,188.231905,2.743328,157.181111,1.548744
1153,38.433333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,768.000000,777.500000,589.500000,705.500000,33.799999,-178.500000,-72.000000,192.474024,2.758192,158.032757,0.776333
1154,38.466667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,768.500000,777.500000,589.500000,706.500000,33.799999,-179.000000,-71.000000,192.566872,2.763979,158.364344,0.054258
1155,38.500000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,769.500000,777.500000,587.500000,710.500000,35.799999,-182.000000,-67.000000,193.940713,2.788857,159.789731,1.061244
1156,38.533333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,770.500000,777.500000,587.500000,712.500000,35.799999,-183.000000,-65.000000,194.200927,2.800301,160.445406,0.132964
1157,38.566667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,771.500000,777.500000,589.500000,710.500000,34.099998,-182.000000,-67.000000,193.940713,2.788857,159.789731,1.391130
1158,38.600000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,772.000000,778.000000,591.500000,714.500000,36.299999,-180.500000,-63.500000,191.343931,2.803315,160.618100,0.649367
1159,38.633333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,772.500000,778.000000,589.500000,714.500000,33.799999,-183.000000,-63.500000,193.704027,2.807598,160.863505,0.193343
1160,38.666667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,773.500000,777.500000,592.500000,717.500000,35.500000,-181.000000,-60.000000,190.685605,2.821500,161.660069,0.435152
1161,38.700000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,774.000000,777.500000,591.500000,717.500000,36.299999,-182.500000,-60.000000,192.109995,2.823957,161.800835,0.394706
1162,38.733333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,774.000000,776.500000,592.500000,717.500000,35.500000,-181.500000,-59.000000,190.848762,2.827298,161.992269,0.186155
1163,38.766667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,776.000000,775.500000,588.500000,715.500000,39.700001,-187.500000,-60.000000,196.866071,2.831890,162.255328,0.040069
1164,38.800000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,776.000000,775.500000,592.500000,719.500000,35.500000,-183.500000,-56.000000,191.854763,2.845393,163.029010,0.486582
1165,38.833333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,776.500000,775.500000,591.500000,719.500000,36.599998,-185.000000,-56.000000,193.289938,2.847658,163.158794,0.351949
1166,38.866667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,777.000000,775.000000,589.500000,724.500000,33.799999,-187.500000,-50.500000,194.181616,2.878502,164.926033,1.426285
1167,38.900000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,778.000000,774.000000,587.500000,723.500000,36.299999,-190.500000,-50.500000,197.079933,2.882461,165.152855,0.684645
1168,38.933333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,778.000000,773.500000,587.500000,723.500000,36.299999,-190.500000,-50.000000,196.952405,2.884915,165.293455,0.497010
1169,38.966667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,780.000000,773.500000,587.500000,724.500000,35.799999,-192.500000,-49.000000,198.638491,2.892341,165.718904,0.013356
1170,39.000000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,780.000000,773.500000,591.500000,727.500000,33.799999,-188.500000,-46.000000,194.031570,2.902239,166.286042,0.133675
1171,39.033333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,780.500000,772.500000,592.500000,725.500000,36.299999,-188.000000,-47.000000,193.785964,2.896614,165.963757,0.809218
1172,39.066667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,781.000000,771.500000,593.500000,725.500000,36.299999,-187.500000,-46.000000,193.060224,2.901011,166.215684,0.088681
1173,39.100000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,782.000000,770.500000,587.500000,726.500000,35.500000,-194.500000,-44.000000,199.414769,2.919116,167.253042,0.838641
1174,39.133333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,783.000000,769.500000,590.500000,724.500000,33.799999,-192.500000,-45.000000,197.689782,2.911950,166.842457,0.944760
1175,39.166667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,784.500000,768.500000,592.500000,724.500000,38.500000,-192.000000,-44.000000,196.977156,2.916316,167.092591,0.093863
1176,39.200000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,784.500000,769.500000,593.500000,729.500000,33.799999,-191.000000,-40.000000,195.143537,2.935152,168.171828,0.885421
1177,39.233333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,784.500000,768.500000,592.500000,730.500000,33.799999,-192.000000,-38.000000,195.724296,2.946201,168.804889,0.085076
1178,39.266667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,786.000000,767.500000,590.500000,728.500000,36.599998,-195.500000,-39.000000,199.352075,2.944689,168.718250,0.668653
1179,39.300000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,786.500000,767.500000,590.500000,729.500000,36.099998,-196.000000,-38.000000,199.649693,2.950091,169.027760,0.005044
1180,39.333333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,788.000000,767.500000,591.500000,731.500000,36.200001,-196.500000,-36.000000,199.770493,2.960396,169.618195,0.277899
1181,39.366667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,788.500000,768.000000,590.500000,732.500000,35.400002,-198.000000,-35.500000,201.157277,2.964185,169.835272,0.206619
1182,39.400000,detected,OK,1,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,788.500000,768.000000,597.500000,733.500000,35.500000,-191.000000,-34.500000,194.090829,2.962891,169.761162,0.415158
1183,39.433333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,788.500000,767.500000,596.500000,732.500000,35.799999,-192.000000,-35.000000,195.164034,2.961281,169.668895,0.267252
1184,39.466667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,790.000000,766.000000,597.500000,733.500000,36.000000,-192.500000,-32.500000,195.224230,2.974339,170.417055,0.680076
1185,39.500000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,790.500000,765.500000,592.500000,734.500000,35.799999,-198.000000,-31.000000,200.412075,2.986288,171.101687,0.344517
1186,39.533333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,792.000000,765.500000,592.500000,734.500000,35.400002,-199.500000,-31.000000,201.894155,2.987437,171.167533,0.412076
1187,39.566667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,792.500000,765.500000,594.500000,737.500000,36.400002,-198.000000,-28.000000,199.969998,3.001110,171.950938,0.470314
1188,39.600000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,793.000000,766.000000,595.500000,733.500000,35.500000,-197.500000,-32.500000,200.156189,2.978497,170.655328,1.796827
1189,39.633333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,792.500000,766.000000,593.500000,738.500000,36.200001,-199.000000,-27.500000,200.891140,3.004271,172.132073,1.694259
1190,39.666667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,794.000000,765.500000,597.500000,739.500000,38.400002,-196.500000,-26.000000,198.212638,3.010041,172.462662,0.129601
1191,39.700000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,794.000000,765.500000,595.500000,738.500000,34.900002,-198.500000,-27.000000,200.327856,3.006402,172.254156,0.616855
1192,39.733333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,794.000000,766.000000,593.500000,741.500000,36.200001,-200.500000,-24.500000,201.991336,3.020001,173.033307,0.617544
1193,39.766667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,794.000000,767.500000,597.500000,746.500000,34.700001,-196.500000,-21.000000,197.618952,3.035127,173.899940,0.458008
1194,39.800000,detected,OK,1,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,794.000000,768.000000,598.500000,744.500000,36.500000,-195.500000,-23.500000,196.907339,3.021962,173.145670,1.346098
1195,39.833333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,794.500000,768.500000,597.500000,746.500000,32.200001,-197.000000,-22.000000,198.224620,3.030378,173.627889,0.428829
1196,39.866667,detected,OK,1,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,794.500000,768.000000,599.500000,746.500000,36.500000,-195.000000,-21.500000,196.181676,3.031780,173.708186,0.144623
1197,39.900000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,796.000000,768.000000,597.500000,750.500000,34.900002,-198.500000,-17.500000,199.269917,3.053659,174.961761,1.086503
1198,39.933333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,797.500000,768.500000,595.500000,749.500000,36.500000,-202.000000,-19.000000,202.891597,3.047809,174.626602,0.936831
1199,39.966667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,798.000000,769.500000,595.500000,751.500000,36.000000,-202.500000,-18.000000,203.298426,3.052937,174.920392,0.066850
1200,40.000000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,796.500000,771.500000,596.500000,750.500000,34.400002,-200.000000,-21.000000,201.099478,3.036976,174.005907,1.168165
1201,40.033333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,796.500000,771.500000,597.500000,757.500000,34.599998,-199.000000,-14.000000,199.491854,3.071357,175.975772,2.183450
1202,40.066667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,796.500000,771.500000,593.500000,756.500000,36.000000,-203.000000,-15.000000,203.553433,3.067835,175.774002,0.861564
1203,40.100000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,796.500000,771.500000,597.500000,758.500000,34.400002,-199.000000,-13.000000,199.424171,3.076359,176.262370,0.173200
1204,40.133333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,798.000000,771.500000,594.500000,757.500000,36.400002,-203.500000,-14.000000,203.981004,3.072905,176.064477,0.582342
1205,40.166667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,798.500000,771.500000,600.500000,756.500000,36.400002,-198.000000,-15.000000,198.567369,3.065980,175.667686,0.548302
1206,40.200000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,798.500000,771.000000,599.500000,756.500000,37.700001,-199.000000,-14.500000,199.527567,3.068857,175.832547,0.232670
1207,40.233333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,800.000000,771.000000,600.500000,760.500000,34.599998,-199.500000,-10.500000,199.776125,3.089010,176.987212,1.129407
1208,40.266667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,800.500000,773.500000,599.500000,760.500000,34.900002,-201.000000,-13.000000,201.419959,3.077006,176.299457,1.164777
1209,40.300000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,802.000000,774.000000,600.500000,761.500000,34.599998,-201.500000,-12.500000,201.887345,3.079637,176.450220,0.139652
1210,40.333333,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,802.000000,773.500000,602.500000,766.500000,34.900002,-199.500000,-7.000000,199.622769,3.106519,177.990446,1.473254
1211,40.366667,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,800.500000,773.500000,602.500000,763.500000,36.400002,-198.000000,-10.000000,198.252364,3.091130,177.108730,1.537989
1212,40.400000,detected,OK,2,13,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,801.500000,771.500000,599.500000,760.500000,35.099998,-202.000000,-11.000000,202.299283,3.087191,176.883011,0.266797
1213,40.433333,detected,OK,0,13,lost,LOST,NO_VALID_TARGET,1,1,,802.000000,770.000000,,,,,,,,,
1214,40.466667,detected,OK,0,13,lost,HOLD,NO_VALID_TARGET,2,1,,800.500000,769.500000,,,,,,,,,
1215,40.500000,detected,OK,0,13,lost,HOLD,NO_VALID_TARGET,3,1,,801.500000,768.500000,,,,,,,,,
1216,40.533333,detected,OK,0,13,lost,HOLD,NO_VALID_TARGET,4,1,,801.500000,768.500000,,,,,,,,,
1217,40.566667,detected,OK,0,13,lost,HOLD,NO_VALID_TARGET,5,1,,801.500000,767.500000,,,,,,,,,
1218,40.600000,detected,OK,0,13,lost,HOLD,NO_VALID_TARGET,6,1,,802.500000,763.500000,,,,,,,,,
1219,40.633333,detected,OK,2,13,lost,HOLD,NO_MATCH,7,1,,803.500000,763.500000,,,,,,,,,
1220,40.666667,detected,OK,2,13,lost,RELEASED,NO_MATCH,8,0,,804.000000,763.500000,,,,,,,,,
1221,40.700000,detected,OK,1,14,detected,ACQUIRED,NEW_TRACK_SEGMENT,0,1,0,804.000000,762.500000,963.500000,917.500000,33.799999,159.500000,155.000000,222.407846,-0.771091,-44.180244,
1222,40.733333,detected,OK,2,14,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,804.000000,762.000000,963.500000,911.500000,38.000000,159.500000,149.500000,218.610384,-0.753047,-43.146415,1.033829
1223,40.766667,detected,OK,2,14,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,802.500000,762.000000,960.500000,916.500000,37.799999,158.000000,154.500000,220.984728,-0.774199,-44.358314,2.245728
1224,40.800000,detected,OK,2,14,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,802.500000,762.000000,959.500000,911.500000,39.599998,157.000000,149.500000,216.793104,-0.760933,-43.598262,0.624514
1225,40.833333,detected,OK,1,14,lost,LOST,NO_MATCH,1,1,,802.500000,762.000000,,,,,,,,,
1226,40.866667,detected,OK,2,14,detected,REACQUIRED,MATCHED_EXISTING_ID,0,1,0,802.000000,763.500000,962.500000,911.500000,37.500000,160.500000,148.000000,218.321437,-0.744902,-42.679722,0.147854
1227,40.900000,detected,OK,2,14,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,802.000000,765.500000,964.500000,916.500000,38.500000,162.500000,151.000000,221.827072,-0.748732,-42.899183,0.634375
1228,40.933333,detected,OK,2,14,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,802.500000,765.500000,961.500000,916.500000,38.000000,159.000000,151.000000,219.276082,-0.759597,-43.521727,0.783709
1229,40.966667,detected,OK,2,14,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,801.500000,765.500000,961.500000,913.500000,40.200001,160.000000,148.000000,217.954124,-0.746457,-42.768825,0.905221
1230,41.000000,detected,OK,2,14,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,802.000000,763.500000,962.500000,910.500000,40.200001,160.500000,147.000000,217.644779,-0.741524,-42.486190,0.072866
1231,41.033333,detected,OK,2,14,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,802.000000,762.000000,962.500000,910.500000,41.599998,160.500000,148.500000,218.660696,-0.746583,-42.776039,0.528765
1232,41.066667,detected,OK,2,14,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,802.000000,763.000000,963.500000,908.500000,40.200001,161.500000,145.500000,217.376402,-0.733328,-42.016600,0.732029
1233,41.100000,detected,OK,2,14,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,802.500000,763.500000,965.500000,908.500000,40.000000,163.000000,145.000000,218.160491,-0.727023,-41.655350,0.041029
1234,41.133333,detected,OK,2,14,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,802.000000,764.000000,964.500000,906.500000,39.900002,162.500000,142.500000,216.130747,-0.719918,-41.248271,0.070446
1235,41.166667,detected,OK,2,14,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,802.000000,764.000000,964.500000,911.500000,37.700001,162.500000,147.500000,219.459563,-0.737049,-42.229784,1.346325
1236,41.200000,detected,OK,2,14,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,803.000000,763.500000,969.500000,904.500000,38.000000,166.500000,141.000000,218.181690,-0.702661,-40.259489,2.144013
1237,41.233333,detected,OK,2,14,detected,TRACKED,MATCHED_EXISTING_ID,0,1,0,804.000000,761.500000,966.500000,904.500000,39.400002,162.500000,143.000000,216.460735,-0.721655,-41.347777,1.772175
1238,41.266667,detected,OK,2,14,detected,TRACKED,MATCHED_EXISTING_ID,0,1,1,804.000000,761.500000,970.500000,902.500000,37.400002,166.500000,141.000000,218.181690,-0.702661,-40.259489,1.113271
