frame,r_state,r_reason,r_x,r_y,r_score,candidate_count,local_index,target_x,target_y,target_radius,geometry_valid,dx_img,dy_img,distance_px,angle_rad,angle_deg
467,detected,OK,701.500000,660.000000,0.822810,1,0,896.500000,697.500000,36.400002,1,195.000000,37.500000,198.573034,-0.189988,-10.885527
468,detected,OK,500.000000,594.000000,0.898373,2,0,693.500000,629.500000,35.099998,1,193.500000,35.500000,196.729510,-0.181445,-10.396019
468,detected,OK,500.000000,594.000000,0.898373,2,1,362.500000,492.500000,32.900002,1,-137.500000,-101.500000,170.904944,2.505698,143.565931
469,detected,OK,488.000000,591.500000,0.870660,2,0,686.500000,627.500000,35.500000,1,198.500000,36.000000,201.738073,-0.179410,-10.279444
469,detected,OK,488.000000,591.500000,0.870660,2,1,350.500000,491.500000,33.599998,1,-137.500000,-100.000000,170.018381,2.512796,143.972627
470,detected,OK,472.000000,589.500000,0.867812,2,0,666.500000,623.500000,35.299999,1,194.500000,34.000000,197.449361,-0.173059,-9.915527
470,detected,OK,472.000000,589.500000,0.867812,2,1,333.500000,489.500000,33.000000,1,-138.500000,-100.000000,170.828130,2.516239,144.169900
471,detected,OK,488.000000,647.000000,0.885852,1,0,682.500000,669.500000,34.900002,1,194.500000,22.500000,195.797089,-0.115169,-6.598716
472,detected,OK,492.000000,652.000000,0.881228,1,0,689.500000,671.500000,34.700001,1,197.500000,19.500000,198.460323,-0.098415,-5.638776
473,detected,OK,494.500000,657.000000,0.848946,1,0,692.500000,674.500000,34.700001,1,198.000000,17.500000,198.771854,-0.088155,-5.050896
474,detected,OK,520.000000,653.000000,0.877665,1,0,717.500000,658.500000,34.400002,1,197.500000,5.500000,197.576567,-0.027841,-1.595166
475,detected,OK,521.000000,651.000000,0.878048,1,0,720.500000,658.500000,34.900002,1,199.500000,7.500000,199.640928,-0.037576,-2.152963
476,detected,OK,522.000000,649.500000,0.855736,1,0,720.500000,656.500000,35.200001,1,198.500000,7.000000,198.623387,-0.035250,-2.019669
477,lost,NO_R_CANDIDATE,,,,2,0,715.500000,616.500000,33.799999,0,,,,,
477,lost,NO_R_CANDIDATE,,,,2,1,360.500000,544.500000,33.799999,0,,,,,
478,lost,NO_R_CANDIDATE,,,,2,0,719.500000,615.500000,34.400002,0,,,,,
478,lost,NO_R_CANDIDATE,,,,2,1,360.500000,543.500000,33.799999,0,,,,,
479,detected,OK,521.500000,614.500000,0.872130,1,0,714.500000,612.500000,35.200001,1,193.000000,-2.000000,193.010362,0.010362,0.593717
480,detected,OK,520.000000,625.000000,0.875697,2,0,356.500000,559.500000,34.400002,1,-163.500000,-65.500000,176.132053,2.760559,158.168387
480,detected,OK,520.000000,625.000000,0.875697,2,1,712.500000,616.500000,34.400002,1,192.500000,-8.500000,192.687571,0.044127,2.528301
481,lost,NO_R_CANDIDATE,,,,1,0,716.500000,619.500000,34.400002,0,,,,,
482,lost,NO_R_CANDIDATE,,,,1,0,711.500000,619.500000,35.200001,0,,,,,
483,detected,OK,521.000000,661.500000,0.850044,1,0,712.500000,647.500000,34.400002,1,191.500000,-14.000000,192.011067,0.072977,4.181287
484,lost,NO_R_CANDIDATE,,,,1,0,710.500000,653.500000,34.200001,0,,,,,
485,detected,OK,520.000000,673.500000,0.850084,1,0,716.500000,658.500000,34.700001,1,196.500000,-15.000000,197.071687,0.076188,4.365258
486,lost,NO_R_CANDIDATE,,,,1,0,712.500000,661.500000,34.400002,0,,,,,
487,detected,OK,523.000000,690.000000,0.878765,1,0,714.500000,668.500000,37.299999,1,191.500000,-21.500000,192.703140,0.111803,6.405860
488,detected,OK,524.000000,689.000000,0.881920,1,0,717.500000,665.500000,34.900002,1,193.500000,-23.500000,194.921779,0.120855,6.924491
489,detected,OK,524.000000,687.500000,0.855499,1,0,716.500000,661.500000,33.299999,1,192.500000,-26.000000,194.247909,0.134253,7.692102
490,detected,OK,524.000000,687.000000,0.882969,1,0,715.500000,658.500000,34.000000,1,191.500000,-28.500000,193.609142,0.147741,8.464917
491,detected,OK,524.000000,685.500000,0.856414,1,0,714.500000,660.500000,37.200001,1,190.500000,-25.000000,192.133417,0.130488,7.476406
492,detected,OK,524.000000,685.000000,0.883213,1,0,715.500000,655.500000,34.099998,1,191.500000,-29.500000,193.758871,0.152846,8.757403
493,detected,OK,524.000000,684.500000,0.845746,1,0,715.500000,659.500000,33.700001,1,191.500000,-25.000000,193.124960,0.129814,7.437803
494,detected,OK,525.000000,684.000000,0.880160,1,0,715.500000,659.500000,34.400002,1,190.500000,-24.500000,192.068998,0.127907,7.328520
495,detected,OK,526.000000,683.500000,0.855712,1,0,714.500000,653.500000,35.500000,1,188.500000,-30.000000,190.872340,0.157828,9.042852
496,detected,OK,526.000000,683.500000,0.854595,1,0,716.500000,652.500000,32.900002,1,190.500000,-31.000000,193.005829,0.161316,9.242706
497,detected,OK,528.500000,686.000000,0.849153,1,0,716.500000,651.500000,34.900002,1,188.000000,-34.500000,191.139347,0.181491,10.398686
498,detected,OK,529.500000,687.000000,0.859734,1,0,716.500000,653.500000,36.500000,1,187.000000,-33.500000,189.976972,0.177264,10.156482
499,detected,OK,528.000000,687.000000,0.884842,1,0,714.500000,652.500000,35.099998,1,186.500000,-34.500000,189.664177,0.182919,10.480476
500,detected,OK,530.000000,689.000000,0.883140,1,0,717.500000,649.500000,33.500000,1,187.500000,-39.500000,191.615500,0.207631,11.896358
501,detected,OK,530.500000,690.000000,0.848127,1,0,718.500000,648.500000,34.200001,1,188.000000,-41.500000,192.525972,0.217260,12.448109
502,detected,OK,532.000000,691.000000,0.884339,1,0,716.500000,651.500000,34.200001,1,184.500000,-39.500000,188.680948,0.210908,12.084153
503,detected,OK,532.000000,691.500000,0.851963,1,0,716.500000,652.500000,35.099998,1,184.500000,-39.000000,188.576907,0.208316,11.935603
504,detected,OK,532.500000,694.500000,0.823405,1,0,719.500000,654.500000,31.600000,1,187.000000,-40.000000,191.230228,0.210728,12.073831
505,detected,OK,534.000000,696.000000,0.892467,1,0,722.500000,655.500000,34.799999,1,188.500000,-40.500000,192.801712,0.211637,12.125890
506,detected,OK,534.500000,697.500000,0.897632,2,0,718.500000,656.500000,34.900002,1,184.000000,-41.000000,188.512599,0.219244,12.561774
506,detected,OK,534.500000,697.500000,0.897632,2,1,356.500000,663.500000,35.799999,1,-178.000000,-34.000000,181.218101,2.952855,169.186122
507,detected,OK,535.000000,700.000000,0.892716,1,0,718.500000,656.500000,35.700001,1,183.500000,-43.500000,188.585524,0.232761,13.336201
508,detected,OK,536.000000,701.500000,0.863970,1,0,722.500000,658.500000,35.700001,1,186.500000,-43.000000,191.392920,0.226603,12.983398
509,detected,OK,536.000000,705.000000,0.889159,1,0,721.500000,657.500000,33.799999,1,185.500000,-47.500000,191.484986,0.250678,14.362815
510,detected,OK,536.000000,705.500000,0.865639,1,0,723.500000,661.500000,34.599998,1,187.500000,-44.000000,192.593484,0.230496,13.206451
511,detected,OK,538.000000,709.500000,0.867187,1,0,723.500000,662.500000,34.900002,1,185.500000,-47.000000,191.361569,0.248147,14.217788
512,detected,OK,538.000000,710.000000,0.889980,1,0,718.500000,661.500000,34.099998,1,180.500000,-48.500000,186.902381,0.262498,15.040025
513,detected,OK,538.000000,711.000000,0.888811,1,0,721.500000,660.500000,33.299999,1,183.500000,-50.500000,190.322095,0.268556,15.387136
514,detected,OK,540.000000,711.500000,0.859459,1,0,724.500000,661.500000,34.400002,1,184.500000,-50.000000,191.155042,0.264646,15.163109
515,detected,OK,540.000000,713.000000,0.893108,1,0,725.500000,662.500000,33.799999,1,185.500000,-50.500000,192.251138,0.265796,15.228980
516,detected,OK,540.000000,713.500000,0.864050,1,0,722.500000,660.500000,33.299999,1,182.500000,-53.000000,190.040127,0.282636,16.193876
517,detected,OK,540.000000,714.500000,0.866507,1,0,722.500000,660.500000,33.799999,1,182.500000,-54.000000,190.321439,0.287682,16.482980
518,detected,OK,540.000000,715.500000,0.869427,1,0,724.500000,663.500000,34.400002,1,184.500000,-52.000000,191.687897,0.274717,15.740109
519,detected,OK,541.000000,717.000000,0.892406,1,0,724.500000,664.500000,30.700001,1,183.500000,-52.500000,190.862516,0.278660,15.966013
520,detected,OK,547.500000,723.500000,0.904008,1,0,727.500000,666.500000,33.799999,1,180.000000,-57.000000,188.809428,0.306676,17.571259
521,detected,OK,548.000000,725.000000,0.900061,2,0,364.500000,707.500000,33.799999,1,-183.500000,-17.500000,184.332580,3.046512,174.552301
521,detected,OK,548.000000,725.000000,0.900061,2,1,727.500000,665.500000,33.799999,1,179.500000,-59.500000,189.104468,0.320078,18.339137
522,detected,OK,548.000000,726.500000,0.870761,2,0,730.500000,669.500000,34.700001,1,182.500000,-57.000000,191.194273,0.302729,17.345086
522,detected,OK,548.000000,726.500000,0.870761,2,1,366.500000,706.500000,34.299999,1,-181.500000,-20.000000,182.598603,3.031843,173.711785
523,detected,OK,549.000000,727.500000,0.875337,2,0,730.500000,670.500000,34.799999,1,181.500000,-57.000000,190.239980,0.304296,17.434875
523,detected,OK,549.000000,727.500000,0.875337,2,1,364.500000,709.500000,34.900002,1,-184.500000,-18.000000,185.375969,3.044339,174.427802
524,detected,OK,558.000000,735.500000,0.872477,1,0,732.500000,672.500000,35.200001,1,174.500000,-63.000000,185.524257,0.346468,19.851180
525,detected,OK,558.000000,735.500000,0.870812,1,0,735.500000,670.500000,33.000000,1,177.500000,-65.000000,189.027114,0.351031,20.112588
526,detected,OK,560.000000,735.500000,0.873217,2,0,733.500000,670.500000,34.400002,1,173.500000,-65.000000,185.276145,0.358455,20.537948
526,detected,OK,560.000000,735.500000,0.873217,2,1,374.500000,726.500000,34.700001,1,-185.500000,-9.000000,185.718201,3.093113,177.222329
527,detected,OK,562.000000,735.000000,0.898115,1,0,733.500000,668.500000,34.900002,1,171.500000,-66.500000,183.941567,0.369906,21.194056
528,detected,OK,562.000000,735.000000,0.901547,2,0,374.500000,727.500000,34.700001,1,-187.500000,-7.500000,187.649940,3.101614,177.709390
528,detected,OK,562.000000,735.000000,0.901547,2,1,736.500000,665.500000,33.799999,1,174.500000,-69.500000,187.831041,0.379023,21.716443
529,detected,OK,562.500000,735.000000,0.866877,2,0,737.500000,665.500000,33.000000,1,175.000000,-69.500000,188.295645,0.378041,21.660148
529,detected,OK,562.500000,735.000000,0.866877,2,1,374.500000,726.500000,33.799999,1,-188.000000,-8.500000,188.192056,3.096411,177.411262
530,detected,OK,563.000000,735.000000,0.897307,1,0,377.500000,730.500000,34.599998,1,-185.500000,-4.500000,185.554574,3.117339,178.610348
531,detected,OK,834.500000,576.500000,0.836307,1,0,650.500000,586.500000,33.599998,1,-184.000000,10.000000,184.271539,-3.087298,-176.889159
532,detected,OK,852.000000,571.000000,0.904943,1,0,668.500000,583.500000,34.400002,1,-183.500000,12.500000,183.925257,-3.073578,-176.103038
533,detected,OK,870.500000,565.000000,0.875995,1,0,686.500000,579.500000,34.900002,1,-184.000000,14.500000,184.570447,-3.062951,-175.494155
534,detected,OK,929.500000,507.000000,0.867260,1,0,743.500000,527.500000,34.299999,1,-186.000000,20.500000,187.126294,-3.031821,-173.710527
535,detected,OK,927.500000,503.000000,0.866217,1,0,741.500000,523.500000,34.299999,1,-186.000000,20.500000,187.126294,-3.031821,-173.710527
536,detected,OK,924.500000,502.500000,0.861127,0,-1,,,,0,,,,,
537,detected,OK,923.500000,502.000000,0.859914,1,0,736.500000,524.500000,33.599998,1,-187.000000,22.500000,188.348746,-3.021847,-173.139105
538,detected,OK,914.500000,495.000000,0.856996,1,0,729.500000,521.500000,33.799999,1,-185.000000,26.500000,186.888336,-2.999317,-171.848219
539,detected,OK,909.500000,493.000000,0.854881,1,0,721.500000,519.500000,34.900002,1,-188.000000,26.500000,189.858500,-3.001558,-171.976594
540,detected,OK,905.500000,493.000000,0.856993,1,0,720.500000,521.500000,34.900002,1,-185.000000,28.500000,187.182398,-2.988740,-171.242202
541,detected,OK,901.500000,495.000000,0.859335,1,0,715.500000,520.500000,34.299999,1,-186.000000,25.500000,187.739847,-3.005345,-172.193599
542,detected,OK,897.500000,499.000000,0.859908,1,0,711.500000,527.500000,33.599998,1,-186.000000,28.500000,188.170800,-2.989549,-171.288562
543,detected,OK,887.000000,504.500000,0.857555,1,0,701.500000,533.500000,34.000000,1,-185.500000,29.000000,187.753162,-2.986514,-171.114630
544,detected,OK,868.500000,511.500000,0.820352,1,0,680.500000,543.500000,35.099998,1,-188.000000,32.000000,190.703959,-2.972996,-170.340107
545,detected,OK,865.500000,512.500000,0.877463,1,0,680.500000,548.500000,34.000000,1,-185.000000,36.000000,188.470157,-2.949400,-168.988170
546,detected,OK,864.000000,514.000000,0.880441,1,0,679.500000,551.500000,34.000000,1,-184.500000,37.500000,188.272409,-2.941072,-168.511019
547,detected,OK,866.000000,518.500000,0.841839,1,0,681.500000,557.500000,34.099998,1,-184.500000,39.000000,188.576907,-2.933277,-168.064397
548,detected,OK,866.500000,519.000000,0.853862,1,0,682.500000,559.500000,34.900002,1,-184.000000,40.500000,188.404485,-2.924939,-167.586641
549,detected,OK,868.000000,518.500000,0.842537,1,0,681.500000,556.500000,33.599998,1,-186.500000,38.000000,190.331947,-2.940591,-168.483438
550,detected,OK,869.500000,517.000000,0.858083,1,0,684.500000,557.500000,35.500000,1,-185.000000,40.500000,189.381229,-2.926074,-167.651677
551,detected,OK,870.000000,516.000000,0.879408,1,0,686.500000,555.500000,34.400002,1,-183.500000,39.500000,187.703223,-2.929569,-167.851945
552,detected,OK,872.000000,511.000000,0.883453,1,0,687.500000,553.500000,34.400002,1,-184.500000,42.500000,189.331719,-2.915190,-167.028066
553,detected,OK,871.500000,499.000000,0.852819,1,0,687.500000,548.500000,34.299999,1,-184.000000,49.500000,190.541990,-2.878793,-164.942680
554,detected,OK,870.500000,495.000000,0.852836,1,0,686.500000,545.500000,34.599998,1,-184.000000,50.500000,190.804219,-2.873732,-164.652702
555,detected,OK,869.500000,492.500000,0.876882,1,0,685.500000,542.500000,34.299999,1,-184.000000,50.000000,190.672494,-2.876261,-164.797591
556,detected,OK,870.000000,489.000000,0.882561,1,0,685.500000,539.500000,34.200001,1,-184.500000,50.500000,191.286434,-2.874424,-164.692340
557,detected,OK,869.500000,485.500000,0.876450,1,0,686.500000,537.500000,34.400002,1,-183.000000,52.000000,190.244579,-2.864737,-164.137342
558,detected,OK,869.500000,483.000000,0.817346,0,-1,,,,0,,,,,
559,detected,OK,869.500000,480.500000,0.873982,1,0,685.500000,532.500000,35.799999,1,-184.000000,52.000000,191.206694,-2.866167,-164.219247
560,detected,OK,868.000000,478.500000,0.840595,1,0,684.500000,532.500000,33.599998,1,-183.500000,54.000000,191.280553,-2.855394,-163.602008
561,detected,OK,868.000000,472.500000,0.841798,1,0,683.500000,526.500000,34.200001,1,-184.500000,54.000000,192.240084,-2.856862,-163.686148
562,detected,OK,868.000000,463.000000,0.884902,1,0,685.500000,522.500000,33.700001,1,-182.500000,59.500000,191.954422,-2.826432,-161.942613
563,detected,OK,869.000000,461.000000,0.886553,1,0,686.500000,519.500000,34.900002,1,-182.500000,58.500000,191.646811,-2.831393,-162.226854
564,detected,OK,869.500000,459.000000,0.856174,1,0,684.500000,520.500000,35.000000,1,-185.000000,61.500000,194.954482,-2.820653,-161.611520
565,detected,OK,869.000000,457.500000,0.791890,1,0,683.500000,520.500000,33.799999,1,-185.500000,63.000000,195.906228,-2.814192,-161.241350
566,detected,OK,867.000000,456.500000,0.844155,1,0,681.500000,520.500000,34.099998,1,-185.500000,64.000000,196.230095,-2.809367,-160.964876
567,detected,OK,866.000000,455.500000,0.854814,1,0,682.500000,518.500000,33.299999,1,-183.500000,63.000000,194.013530,-2.810877,-161.051411
568,detected,OK,859.500000,454.500000,0.882405,1,0,678.500000,520.500000,34.599998,1,-181.000000,66.000000,192.657728,-2.791935,-159.966077
569,detected,OK,854.000000,454.500000,0.852275,1,0,674.500000,525.500000,33.799999,1,-179.500000,71.000000,193.031733,-2.764934,-158.419064
570,detected,OK,851.500000,455.000000,0.862207,1,0,671.500000,527.500000,34.000000,1,-180.000000,72.500000,194.052184,-2.758694,-158.061520
571,detected,OK,849.500000,455.000000,0.858783,1,0,669.500000,525.500000,34.400002,1,-180.000000,70.500000,193.313864,-2.768291,-158.611377
572,detected,OK,847.500000,455.000000,0.857905,1,0,665.500000,527.500000,36.599998,1,-182.000000,72.500000,195.908780,-2.762508,-158.280054
573,detected,OK,845.500000,455.000000,0.855495,1,0,664.500000,528.500000,33.799999,1,-181.000000,73.500000,195.354166,-2.755858,-157.899043
574,detected,OK,838.000000,450.500000,0.841119,1,0,662.500000,535.500000,33.500000,1,-175.500000,85.000000,195.000641,-2.690559,-154.157678
575,lost,NO_R_CANDIDATE,,,,1,0,658.500000,534.500000,33.299999,0,,,,,
576,lost,NO_R_CANDIDATE,,,,1,0,661.500000,538.500000,34.599998,0,,,,,
577,detected,OK,836.000000,448.500000,0.838882,1,0,661.500000,535.500000,34.400002,1,-174.500000,87.000000,194.985256,-2.679092,-153.500655
578,detected,OK,835.500000,446.500000,0.874689,1,0,659.500000,538.500000,34.599998,1,-176.000000,92.000000,198.595065,-2.659929,-152.402704
579,detected,OK,834.500000,445.000000,0.854595,1,0,659.500000,535.500000,34.400002,1,-175.000000,90.500000,197.015862,-2.664325,-152.654578
580,detected,OK,833.500000,444.000000,0.851517,1,0,661.500000,536.500000,35.400002,1,-172.000000,92.500000,195.295289,-2.648171,-151.729050
581,lost,NO_R_CANDIDATE,,,,1,0,660.500000,537.500000,34.000000,0,,,,,
582,detected,OK,831.000000,441.000000,0.821218,1,0,659.500000,534.500000,34.799999,1,-171.500000,93.500000,195.331769,-2.642450,-151.401245
583,detected,OK,827.500000,437.500000,0.822898,1,0,657.500000,537.500000,34.400002,1,-170.000000,100.000000,197.230829,-2.609869,-149.534455
584,detected,OK,806.000000,421.000000,0.884442,1,0,643.500000,533.500000,35.700001,1,-162.500000,112.500000,197.642354,-2.536048,-145.304846
585,detected,OK,805.500000,421.000000,0.850997,1,0,641.500000,535.500000,33.799999,1,-164.000000,114.500000,200.015624,-2.532095,-145.078382
586,detected,OK,804.000000,422.500000,0.846054,1,0,641.500000,539.500000,33.500000,1,-162.500000,117.000000,200.237983,-2.517570,-144.246113
587,detected,OK,789.500000,424.000000,0.794869,0,-1,,,,0,,,,,
588,detected,OK,788.000000,424.500000,0.807257,0,-1,,,,0,,,,,
589,detected,OK,786.000000,424.500000,0.808577,0,-1,,,,0,,,,,
590,detected,OK,785.000000,424.000000,0.840178,0,-1,,,,0,,,,,
591,detected,OK,784.000000,423.000000,0.863045,0,-1,,,,0,,,,,
592,detected,OK,783.000000,422.500000,0.831786,0,-1,,,,0,,,,,
593,detected,OK,782.000000,422.000000,0.861806,0,-1,,,,0,,,,,
594,detected,OK,781.500000,421.000000,0.834797,0,-1,,,,0,,,,,
595,detected,OK,781.500000,420.000000,0.832835,0,-1,,,,0,,,,,
596,detected,OK,780.500000,419.000000,0.837714,0,-1,,,,0,,,,,
597,detected,OK,780.000000,418.500000,0.820000,0,-1,,,,0,,,,,
598,detected,OK,780.000000,417.000000,0.874696,0,-1,,,,0,,,,,
599,detected,OK,780.000000,417.000000,0.877524,0,-1,,,,0,,,,,
600,detected,OK,780.000000,417.000000,0.877995,0,-1,,,,0,,,,,
601,detected,OK,780.000000,416.500000,0.827912,0,-1,,,,0,,,,,
602,detected,OK,780.500000,416.000000,0.838222,0,-1,,,,0,,,,,
603,detected,OK,780.500000,415.500000,0.808745,0,-1,,,,0,,,,,
604,detected,OK,780.500000,415.500000,0.807163,0,-1,,,,0,,,,,
605,detected,OK,780.000000,415.000000,0.880222,0,-1,,,,0,,,,,
606,detected,OK,780.000000,415.000000,0.880101,0,-1,,,,0,,,,,
607,detected,OK,780.000000,416.000000,0.876204,0,-1,,,,0,,,,,
608,detected,OK,780.000000,416.500000,0.826865,0,-1,,,,0,,,,,
609,detected,OK,780.000000,417.000000,0.875305,0,-1,,,,0,,,,,
610,detected,OK,780.500000,417.000000,0.835008,0,-1,,,,0,,,,,
611,detected,OK,781.000000,417.000000,0.876116,0,-1,,,,0,,,,,
612,detected,OK,781.000000,417.000000,0.876339,0,-1,,,,0,,,,,
613,detected,OK,781.500000,417.000000,0.842930,0,-1,,,,0,,,,,
614,detected,OK,781.000000,417.000000,0.873534,0,-1,,,,0,,,,,
615,detected,OK,780.500000,417.500000,0.795052,0,-1,,,,0,,,,,
616,detected,OK,780.000000,417.500000,0.832891,0,-1,,,,0,,,,,
617,detected,OK,780.000000,417.500000,0.832690,0,-1,,,,0,,,,,
618,detected,OK,780.000000,418.000000,0.865674,0,-1,,,,0,,,,,
619,detected,OK,780.000000,418.000000,0.863512,0,-1,,,,0,,,,,
620,detected,OK,780.000000,418.000000,0.865217,0,-1,,,,0,,,,,
621,detected,OK,780.000000,418.000000,0.857476,0,-1,,,,0,,,,,
622,detected,OK,780.000000,419.000000,0.860157,0,-1,,,,0,,,,,
623,detected,OK,780.000000,419.000000,0.859055,0,-1,,,,0,,,,,
624,detected,OK,780.000000,419.000000,0.861423,0,-1,,,,0,,,,,
625,detected,OK,780.000000,419.000000,0.861699,0,-1,,,,0,,,,,
626,detected,OK,780.000000,419.000000,0.867937,0,-1,,,,0,,,,,
627,detected,OK,779.500000,419.000000,0.834165,0,-1,,,,0,,,,,
628,detected,OK,779.500000,419.000000,0.863265,1,0,598.500000,385.500000,45.900002,1,-181.000000,-33.500000,184.074034,2.958581,169.514191
629,detected,OK,779.500000,418.500000,0.855773,0,-1,,,,0,,,,,
630,detected,OK,779.500000,419.000000,0.860484,1,0,777.500000,254.500000,43.599998,1,-2.000000,-164.500000,164.512158,1.582954,90.696571
631,detected,OK,779.000000,418.500000,0.849472,1,0,775.500000,254.500000,43.599998,1,-3.500000,-164.000000,164.037343,1.592135,91.222590
632,detected,OK,779.500000,418.500000,0.881333,1,0,772.500000,261.500000,42.700001,1,-7.000000,-157.000000,157.155973,1.615353,92.552898
633,detected,OK,779.000000,418.500000,0.826951,0,-1,,,,0,,,,,
634,detected,OK,779.000000,418.500000,0.826626,0,-1,,,,0,,,,,
635,detected,OK,778.500000,418.500000,0.851706,0,-1,,,,0,,,,,
636,detected,OK,779.000000,418.500000,0.829594,0,-1,,,,0,,,,,
637,detected,OK,779.500000,418.000000,0.825882,0,-1,,,,0,,,,,
638,detected,OK,780.000000,417.000000,0.866203,0,-1,,,,0,,,,,
639,detected,OK,780.000000,417.000000,0.865440,0,-1,,,,0,,,,,
640,detected,OK,780.500000,417.000000,0.830501,0,-1,,,,0,,,,,
641,detected,OK,780.500000,417.000000,0.835710,0,-1,,,,0,,,,,
642,detected,OK,780.500000,417.000000,0.836570,0,-1,,,,0,,,,,
643,detected,OK,780.500000,417.000000,0.836882,0,-1,,,,0,,,,,
644,detected,OK,780.500000,416.500000,0.867209,0,-1,,,,0,,,,,
645,detected,OK,781.500000,417.000000,0.843957,0,-1,,,,0,,,,,
646,detected,OK,781.500000,417.000000,0.847235,0,-1,,,,0,,,,,
647,detected,OK,782.000000,417.000000,0.877833,0,-1,,,,0,,,,,
648,detected,OK,782.000000,417.000000,0.877918,0,-1,,,,0,,,,,
649,detected,OK,782.000000,418.000000,0.880781,0,-1,,,,0,,,,,
650,detected,OK,782.000000,418.500000,0.829366,0,-1,,,,0,,,,,
651,detected,OK,782.000000,419.000000,0.881772,0,-1,,,,0,,,,,
652,detected,OK,783.000000,419.000000,0.882500,0,-1,,,,0,,,,,
653,detected,OK,783.500000,419.000000,0.847435,0,-1,,,,0,,,,,
654,detected,OK,784.500000,419.500000,0.883192,0,-1,,,,0,,,,,
655,detected,OK,784.000000,420.000000,0.868973,0,-1,,,,0,,,,,
656,detected,OK,784.000000,421.000000,0.899444,2,0,740.500000,272.500000,43.799999,1,-43.500000,-148.500000,154.740105,1.855754,106.326854
656,detected,OK,784.000000,421.000000,0.899444,2,1,596.500000,434.500000,43.799999,1,-187.500000,13.500000,187.985372,-3.069717,-175.881810
657,detected,OK,784.000000,421.000000,0.877318,0,-1,,,,0,,,,,
658,detected,OK,783.500000,421.000000,0.879121,2,0,729.500000,266.500000,42.700001,1,-54.000000,-154.500000,163.665054,1.907039,109.265264
658,detected,OK,783.500000,421.000000,0.879121,2,1,596.500000,438.500000,43.599998,1,-187.000000,17.500000,187.817065,-3.048282,-174.653667
659,detected,OK,783.500000,421.000000,0.850228,0,-1,,,,0,,,,,
660,detected,OK,783.500000,421.000000,0.879302,1,0,729.500000,275.500000,43.799999,1,-54.000000,-145.500000,155.197455,1.926173,110.361603
661,detected,OK,782.500000,421.000000,0.841302,0,-1,,,,0,,,,,
662,detected,OK,782.500000,421.000000,0.873666,1,0,594.500000,445.500000,43.799999,1,-188.000000,24.500000,189.589689,-3.012004,-172.575107
663,detected,OK,782.000000,421.000000,0.906130,1,0,730.500000,623.500000,49.299999,1,-51.500000,202.500000,208.946165,-1.819838,-104.269017
664,detected,OK,782.000000,421.500000,0.875077,1,0,719.500000,269.500000,42.700001,1,-62.500000,-152.000000,164.347954,1.960907,112.351691
665,detected,OK,782.000000,421.000000,0.900603,1,0,594.500000,452.500000,43.599998,1,-187.500000,31.500000,190.127589,-2.975147,-170.463364
666,detected,OK,782.000000,421.500000,0.840673,0,-1,,,,0,,,,,
667,detected,OK,782.000000,421.500000,0.840828,0,-1,,,,0,,,,,
668,detected,OK,782.000000,421.500000,0.872176,1,0,929.500000,323.500000,47.200001,1,147.500000,-98.000000,177.088255,0.586436,33.600333
669,detected,OK,782.000000,422.500000,0.872255,1,0,708.500000,275.500000,42.900002,1,-73.500000,-147.000000,164.350996,2.034444,116.565051
670,detected,OK,782.000000,423.000000,0.874251,0,-1,,,,0,,,,,
671,detected,OK,782.000000,423.000000,0.880914,0,-1,,,,0,,,,,
672,detected,OK,782.000000,422.500000,0.837235,0,-1,,,,0,,,,,
673,detected,OK,782.000000,422.500000,0.837390,0,-1,,,,0,,,,,
674,detected,OK,782.000000,422.500000,0.838162,0,-1,,,,0,,,,,
675,detected,OK,782.000000,422.500000,0.836779,0,-1,,,,0,,,,,
676,detected,OK,781.500000,421.500000,0.809325,0,-1,,,,0,,,,,
677,detected,OK,781.500000,421.500000,0.809886,0,-1,,,,0,,,,,
678,detected,OK,781.500000,421.000000,0.854137,0,-1,,,,0,,,,,
679,detected,OK,782.000000,421.000000,0.888035,0,-1,,,,0,,,,,
680,detected,OK,782.000000,421.000000,0.883313,0,-1,,,,0,,,,,
681,detected,OK,783.500000,419.000000,0.856910,0,-1,,,,0,,,,,
682,detected,OK,783.500000,418.500000,0.880602,0,-1,,,,0,,,,,
683,detected,OK,784.000000,417.000000,0.886393,0,-1,,,,0,,,,,
684,detected,OK,784.000000,417.000000,0.883632,0,-1,,,,0,,,,,
685,detected,OK,784.000000,417.000000,0.883676,0,-1,,,,0,,,,,
686,detected,OK,784.000000,416.500000,0.837569,0,-1,,,,0,,,,,
687,detected,OK,784.500000,416.500000,0.877632,0,-1,,,,0,,,,,
688,detected,OK,785.500000,417.000000,0.856237,0,-1,,,,0,,,,,
689,detected,OK,785.000000,418.000000,0.901840,1,0,605.500000,495.500000,44.900002,1,-179.500000,77.500000,195.515984,-2.734015,-156.647492
690,detected,OK,784.000000,419.000000,0.905189,1,0,673.500000,293.500000,43.599998,1,-110.500000,-125.500000,167.213935,2.292721,131.363211
691,detected,OK,784.000000,419.500000,0.847221,0,-1,,,,0,,,,,
692,detected,OK,784.500000,419.000000,0.872604,1,0,606.500000,501.500000,44.900002,1,-178.000000,82.500000,196.189322,-2.707583,-155.133072
693,detected,OK,785.000000,419.000000,0.907445,1,0,895.500000,280.500000,45.000000,1,110.500000,-138.500000,177.179288,0.897378,51.415946
